,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
246,20/02/2022,Ath Bilbao,Sociedad,4,0,H,0,0,D,18,9,8,2,9,9,6,4,4,1,0,0
247,21/02/2022,Celta,Levante,1,1,D,0,0,D,8,13,4,3,15,16,2,5,3,5,0,0
248,25/02/2022,Levante,Elche,3,0,H,1,0,H,11,8,4,3,17,8,3,3,1,2,0,1
249,26/02/2022,Mallorca,Valencia,0,1,A,0,1,A,23,8,3,4,14,21,14,1,4,6,0,1
250,26/02/2022,Getafe,Alaves,2,2,D,0,1,A,12,7,3,3,7,24,6,1,2,4,1,0
251,26/02/2022,Vallecano,Real Madrid,0,1,A,0,0,D,19,13,5,6,20,5,5,9,5,3,0,0
252,26/02/2022,Ath Madrid,Celta,2,0,H,1,0,H,13,16,6,2,10,7,5,9,4,3,0,0
253,27/02/2022,Villarreal,Espanol,5,1,H,3,0,H,19,7,11,2,11,12,10,3,2,1,0,0
254,27/02/2022,Sevilla,Betis,2,1,H,2,0,H,12,10,3,2,13,16,4,4,6,3,0,0
255,27/02/2022,Sociedad,Osasuna,1,0,H,0,0,D,11,11,5,1,10,9,6,5,0,4,0,0
256,27/02/2022,Barcelona,Ath Bilbao,4,0,H,1,0,H,17,6,7,3,8,10,5,0,2,1,0,0
257,28/02/2022,Granada,Cadiz,0,0,D,0,0,D,6,12,1,4,12,17,0,4,3,3,1,0
258,02/03/2022,Mallorca,Sociedad,0,2,A,0,1,A,13,13,1,3,12,9,3,4,0,2,0,0
259,04/03/2022,Alaves,Sevilla,0,0,D,0,0,D,14,13,2,4,16,8,5,5,3,1,0,0
260,05/03/2022,Osasuna,Villarreal,1,0,H,0,0,D,12,10,3,1,12,6,6,8,1,0,0,0
261,05/03/2022,Espanol,Getafe,2,0,H,2,0,H,4,12,1,3,17,15,1,5,6,5,0,0
262,05/03/2022,Valencia,Granada,3,1,H,0,0,D,12,7,4,0,14,13,3,6,3,3,0,0
263,05/03/2022,Real Madrid,Sociedad,4,1,H,2,1,H,18,1,8,1,12,14,7,1,0,2,0,0
264,06/03/2022,Cadiz,Vallecano,2,0,H,0,0,D,13,14,7,3,23,15,5,6,5,3,0,0
265,06/03/2022,Elche,Barcelona,1,2,A,1,0,H,13,20,3,9,10,8,5,6,2,6,1,0
266,06/03/2022,Celta,Mallorca,4,3,H,2,1,H,16,12,8,3,17,9,4,5,5,4,1,0
267,06/03/2022,Betis,Ath Madrid,1,3,A,1,1,D,18,8,6,6,16,10,10,3,5,3,0,0
268,07/03/2022,Ath Bilbao,Levante,3,1,H,0,0,D,17,5,9,2,6,14,4,3,1,2,0,0
269,11/03/2022,Ath Madrid,Cadiz,2,1,H,1,1,D,6,14,5,3,23,14,0,4,4,1,1,0
270,12/03/2022,Levante,Espanol,1,1,D,0,0,D,14,6,3,1,17,10,8,2,4,4,0,0
271,12/03/2022,Granada,Elche,0,1,A,0,1,A,15,13,4,2,15,16,3,3,3,6,0,0
272,12/03/2022,Villarreal,Celta,1,0,H,0,0,D,10,12,3,2,12,14,5,6,1,1,0,0
273,12/03/2022,Getafe,Valencia,0,0,D,0,0,D,16,6,6,0,18,21,5,3,6,5,0,0
274,13/03/2022,Vallecano,Sevilla,1,1,D,0,0,D,10,3,2,2,16,15,5,6,0,1,0,0
275,13/03/2022,Betis,Ath Bilbao,1,0,H,1,0,H,8,11,5,2,17,12,5,6,4,5,1,0
276,13/03/2022,Sociedad,Alaves,1,0,H,0,0,D,15,13,6,4,15,12,6,4,1,1,0,0
277,13/03/2022,Barcelona,Osasuna,4,0,H,3,0,H,24,4,9,3,7,4,5,1,0,4,0,0
278,14/03/2022,Mallorca,Real Madrid,0,3,A,0,0,D,14,11,3,5,13,15,1,6,3,3,0,0
279,18/03/2022,Ath Bilbao,Getafe,1,1,D,1,1,D,22,7,11,2,15,13,8,2,4,5,0,2
280,19/03/2022,Alaves,Granada,2,3,A,0,0,D,11,12,6,3,12,10,6,2,4,6,0,1
281,19/03/2022,Elche,Valencia,0,1,A,0,0,D,8,8,2,3,19,14,4,2,3,3,1,0
282,19/03/2022,Osasuna,Levante,3,1,H,1,0,H,20,13,7,4,9,17,6,1,0,1,0,0
283,19/03/2022,Vallecano,Ath Madrid,0,1,A,0,0,D,15,11,3,3,15,12,3,6,0,0,0,1
284,20/03/2022,Espanol,Mallorca,1,0,H,1,0,H,12,9,3,3,14,12,6,6,3,3,0,0
285,20/03/2022,Cadiz,Villarreal,1,0,H,0,0,D,16,3,7,1,11,11,6,3,3,2,0,0
286,20/03/2022,Celta,Betis,0,0,D,0,0,D,9,7,3,1,12,12,2,2,1,2,0,0
287,20/03/2022,Sevilla,Sociedad,0,0,D,0,0,D,10,13,0,2,12,13,7,3,0,3,0,0
288,20/03/2022,Real Madrid,Barcelona,0,4,A,0,2,A,14,18,4,10,9,12,4,3,4,4,0,0
289,02/04/2022,Getafe,Mallorca,1,0,H,0,0,D,16,7,3,1,15,22,5,1,5,6,0,1
290,02/04/2022,Levante,Villarreal,2,0,H,0,0,D,13,13,4,2,16,13,1,8,4,2,0,0
291,02/04/2022,Celta,Real Madrid,1,2,A,0,1,A,10,12,4,6,16,12,9,3,3,0,0,0
292,02/04/2022,Ath Madrid,Alaves,4,1,H,1,0,H,14,7,8,1,10,13,8,2,1,0,0,0
293,03/04/2022,Ath Bilbao,Elche,2,1,H,1,0,H,16,6,6,2,14,16,7,4,2,4,0,0
294,03/04/2022,Betis,Osasuna,4,1,H,2,0,H,24,10,8,3,11,5,11,7,1,3,0,0
295,03/04/2022,Granada,Vallecano,2,2,D,0,2,A,17,10,9,4,14,14,5,4,4,5,0,1
296,03/04/2022,Valencia,Cadiz,0,0,D,0,0,D,5,4,1,3,11,18,4,3,3,6,0,1
297,03/04/2022,Barcelona,Sevilla,1,0,H,0,0,D,19,8,6,3,12,8,9,2,3,3,0,0
298,04/04/2022,Sociedad,Espanol,1,0,H,0,0,D,17,8,6,2,17,13,6,0,2,4,0,0
299,08/04/2022,Sevilla,Granada,4,2,H,1,1,D,16,15,8,5,7,7,14,3,2,2,0,0
300,09/04/2022,Cadiz,Betis,1,2,A,0,0,D,10,10,4,3,18,10,8,4,1,2,0,0
301,09/04/2022,Mallorca,Ath Madrid,1,0,H,0,0,D,10,9,3,1,14,11,1,6,1,4,0,0
302,09/04/2022,Villarreal,Ath Bilbao,1,1,D,0,1,A,11,12,5,6,17,15,7,2,2,3,0,0
303,09/04/2022,Real Madrid,Getafe,2,0,H,1,0,H,26,8,8,0,13,11,10,2,2,2,0,0
304,10/04/2022,Osasuna,Alaves,1,0,H,0,0,D,15,8,4,2,12,6,7,3,3,1,0,0
305,10/04/2022,Espanol,Celta,1,0,H,0,0,D,11,10,2,5,12,21,2,3,4,1,0,0
306,10/04/2022,Elche,Sociedad,1,2,A,1,2,A,10,17,1,6,15,12,8,9,3,3,0,0
307,10/04/2022,Levante,Barcelona,2,3,A,0,0,D,11,14,6,7,8,7,4,3,1,1,0,0
308,11/04/2022,Vallecano,Valencia,1,1,D,0,0,D,11,6,4,2,13,17,5,4,3,4,0,0
309,15/04/2022,Sociedad,Betis,0,0,D,0,0,D,9,9,2,2,17,7,8,1,4,4,1,0
310,16/04/2022,Elche,Mallorca,3,0,H,1,0,H,6,13,2,2,17,13,2,1,2,3,0,0
311,16/04/2022,Alaves,Vallecano,1,0,H,0,0,D,11,20,5,3,10,9,2,12,2,3,0,1
312,16/04/2022,Valencia,Osasuna,1,2,A,0,0,D,11,9,4,3,11,22,9,5,1,2,0,0
313,16/04/2022,Getafe,Villarreal,1,2,A,0,2,A,12,11,5,6,17,6,6,6,2,0,0,0
314,17/04/2022,Granada,Levante,1,4,A,0,1,A,16,17,4,8,10,9,13,2,5,2,1,0
315,17/04/2022,Ath Madrid,Espanol,2,1,H,0,0,D,10,11,3,5,18,12,6,3,5,5,1,0
316,17/04/2022,Ath Bilbao,Celta,0,2,A,0,2,A,10,6,2,4,13,15,5,4,2,2,0,0
317,17/04/2022,Sevilla,Real Madrid,2,3,A,2,0,H,7,15,2,6,11,9,0,3,3,4,0,0
318,18/04/2022,Barcelona,Cadiz,0,1,A,0,0,D,18,6,6,4,16,9,8,1,4,1,0,0
319,19/04/2022,Mallorca,Alaves,2,1,H,2,0,H,5,12,3,4,25,15,0,6,2,6,0,0
320,19/04/2022,Betis,Elche,0,1,A,0,0,D,18,9,3,1,9,14,2,3,2,3,1,0
321,19/04/2022,Villarreal,Valencia,2,0,H,2,0,H,12,5,5,1,14,12,3,2,2,3,0,0
322,20/04/2022,Ath Madrid,Granada,0,0,D,0,0,D,22,7,1,2,9,12,11,1,4,5,0,0
323,20/04/2022,Celta,Getafe,0,2,A,0,1,A,9,6,2,3,13,13,2,1,2,5,0,0
324,20/04/2022,Osasuna,Real Madrid,1,3,A,1,2,A,12,23,3,11,13,7,3,4,1,3,0,0
325,21/04/2022,Espanol,Vallecano,0,1,A,0,1,A,6,13,2,2,14,18,3,10,4,4,0,0
326,21/04/2022,Levante,Sevilla,2,3,A,1,2,A,15,13,6,6,9,12,10,4,1,5,0,0
327,21/04/2022,Cadiz,Ath Bilbao,2,3,A,0,3,A,27,9,8,7,9,15,4,1,3,5,0,1
328,21/04/2022,Sociedad,Barcelona,0,1,A,0,1,A,8,11,5,1,12,9,5,3,1,2,0,0
329,24/04/2022,Barcelona,Vallecano,0,1,A,0,1,A,18,3,5,1,10,1,9,1,4,6,0,0
330,29/04/2022,Sevilla,Cadiz,1,1,D,1,0,H,11,10,6,4,15,11,5,6,2,2,0,0
331,30/04/2022,Alaves,Villarreal,2,1,H,2,0,H,11,16,5,6,14,5,5,8,5,2,0,0
332,30/04/2022,Real Madrid,Espanol,4,0,H,2,0,H,11,20,5,6,11,6,6,8,2,0,0,0
333,30/04/2022,Valencia,Levante,1,1,D,1,0,H,6,24,1,6,11,21,1,7,4,3,1,0
334,30/04/2022,Ath Bilbao,Ath Madrid,2,0,H,1,0,H,11,9,4,3,18,15,5,3,3,3,0,0
335,01/05/2022,Elche,Osasuna,1,1,D,0,0,D,11,9,4,3,13,18,7,4,4,2,0,0
336,01/05/2022,Granada,Celta,1,1,D,0,0,D,15,13,6,6,11,13,5,4,1,3,0,0
337,01/05/2022,Vallecano,Sociedad,1,1,D,0,1,A,13,8,7,3,15,7,8,5,2,1,0,0
338,01/05/2022,Barcelona,Mallorca,2,1,H,1,0,H,17,6,5,2,13,12,5,2,2,3,0,0
339,02/05/2022,Getafe,Betis,0,0,D,0,0,D,13,9,2,4,13,13,2,4,1,1,0,0
340,06/05/2022,Levante,Sociedad,2,1,H,0,0,D,16,21,7,6,10,11,7,6,2,3,0,0
341,07/05/2022,Mallorca,Granada,2,6,A,1,1,D,18,14,8,7,11,13,5,5,3,2,0,0
342,07/05/2022,Ath Bilbao,Valencia,0,0,D,0,0,D,10,4,5,1,13,22,4,2,4,4,0,1
343,07/05/2022,Cadiz,Elche,3,0,H,0,0,D,17,4,7,2,18,13,8,1,1,0,0,1
344,07/05/2022,Celta,Alaves,4,0,H,2,0,H,15,3,7,1,7,7,7,1,1,3,0,1
345,07/05/2022,Betis,Barcelona,1,2,A,0,0,D,14,11,5,5,16,18,4,8,1,2,0,0
346,08/05/2022,Getafe,Vallecano,0,0,D,0,0,D,12,12,6,1,20,14,4,5,3,4,0,0
347,08/05/2022,Villarreal,Sevilla,1,1,D,0,0,D,14,7,6,2,14,15,4,2,3,0,0,0
348,08/05/2022,Espanol,Osasuna,1,1,D,0,1,A,12,12,3,5,6,15,6,6,1,3,0,0
349,08/05/2022,Ath Madrid,Real Madrid,1,0,H,1,0,H,16,15,2,6,17,7,4,6,2,4,0,0
350,10/05/2022,Valencia,Betis,0,3,A,0,0,D,19,9,5,5,17,11,7,3,1,3,0,0
351,10/05/2022,Granada,Ath Bilbao,1,0,H,1,0,H,12,8,2,1,20,11,2,7,4,2,0,1
352,10/05/2022,Barcelona,Celta,3,1,H,2,0,H,10,13,4,5,18,6,2,8,3,0,0,1
353,11/05/2022,Alaves,Espanol,2,1,H,1,1,D,27,5,9,3,11,15,12,3,3,3,0,1
354,11/05/2022,Osasuna,Getafe,1,1,D,1,1,D,12,6,1,0,10,17,7,2,2,4,0,1
355,11/05/2022,Sevilla,Mallorca,0,0,D,0,0,D,18,10,4,2,11,18,6,3,4,6,0,0
356,11/05/2022,Elche,Ath Madrid,0,2,A,0,1,A,9,11,0,6,16,7,6,3,2,2,0,0
357,12/05/2022,Sociedad,Cadiz,3,0,H,1,0,H,13,14,7,1,13,11,2,12,4,2,0,0
358,12/05/2022,Vallecano,Villarreal,1,5,A,1,4,A,17,11,3,8,13,10,9,3,5,2,0,0
359,12/05/2022,Real Madrid,Levante,6,0,H,4,0,H,27,16,16,1,8,6,6,6,2,1,0,0
360,14/05/2022,Espanol,Valencia,1,1,D,1,1,D,5,18,3,5,18,15,2,3,4,1,0,0
361,15/05/2022,Ath Bilbao,Osasuna,2,0,H,1,0,H,14,8,8,1,6,14,10,6,0,0,0,0
362,15/05/2022,Ath Madrid,Sevilla,1,1,D,1,0,H,12,8,3,4,14,18,4,5,2,5,0,0
363,15/05/2022,Betis,Granada,2,0,H,1,0,H,11,14,4,4,11,17,4,9,0,1,0,0
364,15/05/2022,Cadiz,Real Madrid,1,1,D,1,1,D,21,16,7,7,13,11,10,2,7,2,0,0
365,15/05/2022,Celta,Elche,1,0,H,1,0,H,14,10,5,1,11,12,7,5,2,2,0,0
366,15/05/2022,Getafe,Barcelona,0,0,D,0,0,D,9,5,3,1,9,8,5,5,1,2,0,0
367,15/05/2022,Levante,Alaves,3,1,H,0,1,A,15,6,5,2,19,10,3,4,8,6,0,0
368,15/05/2022,Mallorca,Vallecano,2,1,H,1,0,H,12,11,5,4,13,8,5,3,1,0,0,0
369,15/05/2022,Villarreal,Sociedad,1,2,A,1,0,H,10,11,4,6,12,16,4,3,4,2,0,0
370,20/05/2022,Real Madrid,Betis,0,0,D,0,0,D,17,11,3,2,7,12,8,5,0,0,0,0
371,20/05/2022,Vallecano,Levante,2,4,A,1,3,A,19,14,8,7,8,12,7,3,0,3,0,0
372,21/05/2022,Valencia,Celta,2,0,H,1,0,H,10,9,3,3,22,19,3,3,3,3,0,0
373,22/05/2022,Elche,Getafe,3,1,H,1,1,D,19,7,9,2,11,9,8,3,2,2,0,0
374,22/05/2022,Alaves,Cadiz,0,1,A,0,0,D,9,13,2,6,11,13,4,4,0,1,0,0
375,22/05/2022,Granada,Espanol,0,0,D,0,0,D,15,10,5,5,9,12,7,3,1,0,0,0
376,22/05/2022,Osasuna,Mallorca,0,2,A,0,0,D,11,14,1,6,8,14,5,7,2,2,0,0
377,22/05/2022,Barcelona,Villarreal,0,2,A,0,1,A,14,4,3,3,12,7,12,1,3,1,0,0
378,22/05/2022,Sevilla,Ath Bilbao,1,0,H,0,0,D,13,9,3,1,13,12,5,0,3,3,0,0
379,22/05/2022,Sociedad,Ath Madrid,1,2,A,0,0,D,12,6,3,5,16,11,3,2,4,2,0,0
